id,latitude,longitude,images,marineLife,maximumDepth,title,travelUrl,types
184,35.959975469605546,14.339808225468003,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/98/b6/98b64878e632ba790fd7ac15abb95f39.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/ab/03/fb/0c02/anchor-bay.gif'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/62/48/624889756c5511785a3a2ea4e8698717.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/bf/9d/b2/fb5f/c83opt-41-a8-41a87bc1dd58c3959b5ac011a5522807.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5d/9f/5d9f877094a3831ddba2007e9664cc08.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/68/ba/a2/7eec/c83opt-60-ba-60ba76e9412e6128cd9a90c8b1070c8d.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/2b/94/2b94ee42a6e7d20c1b5ac967cc3ff5d1.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/9c/7e/f7/dc2d/anchor-bay.jpg'}]",[],,Anchor Bay (Popeye Village),/dive-site/malta/anchor-bay-popeye-village/,"['Cave', 'Reef']"
185,36.05233010803181,14.188188314437866,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/8c/d1/8cd1e64e9f430142039bdaf512c48f34.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/58/1a/5b/388b/c83opt-e0-aa-e0aa2bf164e8911f5d3275e97a827974.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/77/7f/777fd772734123514c9b1a2e245f870f.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/cf/45/7a/7531/c83opt-eb-89-eb890636b30b11aae4477ddecad2038a.jpg'}]",[],,Coral Cave,/dive-site/malta/coral-cave/,"['Cave', 'Reef']"
186,35.998632465087965,14.367864131927488,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/27/57/275710c6bf7fcbb5d4fe47d6b552c267.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/2c/b2/06/e327/c83opt-2c-b3-2cb3f5faf1805adf86f5fa08105e4b4e.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/b0/76/b076d038059482011ef94c5b7d749af2.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/2b/4f/8a/4362/l-ahrax-point-2.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/39/e2/39e2f40dd2e849f97545196f32859ed4.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/fa/e0/a1/a3e1/l-ahrax-point-3.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5f/f5/5ff5fd53799bda1a3b4486e8334eb4e2.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/94/46/bc/5bb4/l-ahrax-point.jpg'}]",[],,L'Ahrax Point,/dive-site/malta/lahrax-point/,"['Cave', 'Reef']"
187,36.05256864397322,14.188300967216492,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/39/82/3982ba111e0562dafb05b0087bc96eff.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/7f/e6/56/5c6c/coral-garden-dive-site-map.gif'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/55/19/5519eed7b80e98afd9602127145ae6ce.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/f6/38/e3/e398/c83opt-3c-b9-3cb9a1c5bdfd95f463d26c585277f463.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/7b/bf/7bbf040e0d3276734ecf27b393f763ad.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/b4/80/34/face/c83opt-df-7b-df7bf7cb6c874eb3dd7cbec254228be3.jpg'}]",[],,Coral Gardens,/dive-site/malta/coral-gardens/,['Reef']
188,35.90754450786483,14.549674987792969,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/fe/79/fe7999d642c586ae6f3c5b2da3033a2e.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/e3/25/fb/6aee/trusty-star-1.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/c1/6c/c16c3582044f4ac3eaf47ac845724907.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/2f/ae/9a/1300/hms-trusty-star-elie-ness-1000.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/70/60/7060a3884d9d3532e488fa0e0fb78543.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/32/b9/4c/95da/trust-star-2.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/07/94/0794741d9102f6e5be7f3b0ef442b49f.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/54/9e/47/964b/trusty-star-3.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/76/30/7630577ac0d4e37085731794f1c8f603.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/84/17/49/f43f/trusty-star-5.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/36/d2/36d2f96c0346e4711dd7aeb004f25c86.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/42/05/11/047b/trusty-star-4.jpg'}]",[],,HMS Trusty Star,/dive-site/malta/hms-trusty-star/,['Wreck']
189,35.8929440023465,14.676361083984375,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/30/d9/30d9f026cf98da8d0225aebeea3294b0.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/1f/4d/b2/65cf/hms-nasturtium-1.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/af/7b/af7b9912449d3adfef035b8422d38856.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/41/59/a1/017c/hms-nasturtium-site-1.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/05/39/0539902657d81105060b4bdb404775a7.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/95/a8/63/f0df/hms-nasturtium-2.jpg'}]",[],,HMS Nasturtium,/dive-site/malta/hms-nasturtium/,['Wreck']
190,35.94944515837496,14.404733776882495,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/b4/83/b48386b553b16a3b57dfba7246875ae1.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/9d/45/6c/e967/c83opt-86-85-86850ac6dd3a88417d57930c21f62e32.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/b8/1f/b81f7bc4a39a3b90c2dbccbee0066fc1.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/74/9f/38/b988/sirens-4.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/a8/84/a8847f71dadef95fe3c23b5eefedc1a2.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/4a/50/43/c924/sirens-3-jpg-5.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/d1/c1/d1c15ddc13b971695693b7865d79d37e.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/e9/a1/8f/90c2/sirens-bay.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/55/7a/557a1d16f6b4c7b1d4aa95b53e71f7a4.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/07/0e/af/836a/sirens-bay-jpg-2.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/40/83/408380780af73d9172df5436af7db345.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/6d/02/aa/64cc/sirens-3.jpg'}]",[],,Sirens Bay,/dive-site/malta/sirens-bay/,['Reef']
191,35.90963007449912,14.654388427734377,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/02/83/0283a0d272dcd1bf721c5742835ad41c.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/88/38/8d/3740/hms-russell-site-2.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5f/0d/5f0d7c0bd1fdf1358501d7e34a4b06ff.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/3f/8f/20/9ec8/hms-russell-3.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/ba/26/ba26a49c2e4844e8174e3ca42f787015.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/39/97/95/65bf/hms-russell-2.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/41/d0/41d01d6ae877a3314c7f3dea6672dafc.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/4d/ca/dd/de91/hms-russell-4.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/da/8f/da8fc0a90090118c30d70c45d34f67a6.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/a8/bd/e6/f187/hms-russell-1.jpg'}]",[],,HMS Russell,/dive-site/malta/hms-russell/,['Wreck']
192,35.924557650421455,14.494603872299194,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/06/95/0695e69e6d43b3111c0f04d502008f97.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/1e/5b/18/2efb/merkanti-reef-jpg-2.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/9b/9c/9b9c4f41234389dfc2ec34da26d253e3.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/e9/50/2d/1f65/merkanti-reef-jpg-4.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/be/5c/be5c5766b5f4b35415f71674931a47d3.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/7b/b4/26/3f1e/merkanti-reef.gif'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/1c/32/1c32b3de2a65fcd31263434d265ad0bb.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/e1/72/00/a440/merkanti-reef-jpg-3.jpg'}]",[],,Merkanti Reef (Divewise House Reef),/dive-site/malta/merkanti-reef-divewise-house-reef/,['Reef']
916,35.98863251588048,14.328060150146484,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/92/3f/923fb46fff4f560f48e76a354213cdbf.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/d9/fe/b3/8f10/cirkewwa-divesite-your-training-site.jpg'}]",[],,Cirkewwa,/dive-site/malta/cirkewwa/,"['Wreck', 'Cave', 'Wall']"
917,35.95994507483455,14.340977668762205,[],[],,Anchor bay,/dive-site/malta/anchor-bay/,"['Cave', 'Reef']"
1137,38.16681980526526,12.770082950592041,[],[],,Grotta dei Gamberi,/dive-site/italy/grotta-dei-gamberi-4/,['Wall']
1138,38.16067874242505,12.771263122558594,[],[],,Cala Rossa Shoal,/dive-site/italy/cala-rossa-shoal/,['Wall']
1139,38.15338977681851,12.777957916259766,[],[],,Cataratta Shoal,/dive-site/italy/cataratta-shoal/,['Wall']
1140,38.15467214765404,12.777013778686523,[],[],,Kent Wreck,/dive-site/italy/kent-wreck/,['Wreck']
1141,38.159227756429175,12.723069190979002,[],[],,Punta Negra Wall,/dive-site/italy/punta-negra-wall/,['Wall']
1143,38.08154102988819,12.817010879516602,[],[],,Capua Wreck,/dive-site/italy/capua-wreck/,['Wreck']
1406,35.880705313847436,14.557743072509766,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/b3/0b/b30b55bd629b724ed0c0d8b0b65486c1.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/48/8a/74/1cd2/c83opt-f1-ea-f1ea7546b6308c9484040a117810ad5e.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/ef/34/ef34c8669eea7e9426a6a95aa05e704e.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/53/49/9b/ab0c/c83opt-02-28-02280f1ee885ddb0468e7ad6eff5fdd3.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/1e/2c/1e2c6c7bca8dbcbe0d969ff1c813dc4b.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/e5/71/c6/72d9/c83opt-e6-99-e699a1a1aa63c091c61985087d88ffc3.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/b2/d8/b2d8f3ac3e2139e5e8401a968100d313.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/30/5c/a6/5fbc/c83opt-1c-43-1c4335b33fd6d85ab14a13afbd0e2715.jpg'}]",[],,Mini-Blue Hole,/dive-site/malta/mini-blue-hole/,"['Cave', 'Reef']"
1460,37.531960856158676,15.121575593948362,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/3d/0f/3d0f4e048e5bfc0b57648338449baa10.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/55/ec/f3/e9a1/dsc-4598w.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/99/f8/99f8383e37373256a6692d8c6db4ab5b.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/06/54/94/edc8/dsc-4599w.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/d3/09/d30913d1e54fc4ec620d1f4576731cf4.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/0f/3f/47/5377/dsc-4601w.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/39/19/391900809c65bf2b0325eff0077a6a14.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/33/84/61/21c7/dsc-4600w.jpg'}]",[],,Grotta delle Monete,/dive-site/italy/grotta-delle-monete/,"['Cave', 'Reef']"
1461,37.531041974262344,15.120148658752441,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/7e/12/7e1208970a15d9a056b60bc7a0d48ad1.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/24/57/ca/dc22/c83opt-2b-f3-2bf3a9c7e45e01c28eebd5ba6a03e873.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/2a/7f/2a7fdcd0b7bded3fcab98c5c11e3c9dd.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/d4/1e/db/1444/c83opt-6d-e2-6de218678bf746f6bfdcee9ec92d72f9.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/1e/0c/1e0c3caab344d8d62af7d817f595da50.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/94/57/3a/c966/c83opt-93-77-93771f54f96a83ab2a46c97d57c30480.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/12/00/1200b6f7050c053e0d9bca919ca78fd2.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/43/d0/03/d56e/c83opt-cf-e3-cfe3e962714d85faa1e1728d0b1a7286.jpg'}]",[],,Archi e Grotte,/dive-site/italy/archi-e-grotte/,"['Cave', 'Reef']"
1462,37.53109302355359,15.121103525161743,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/e0/39/e0392fcef50d7fae659f695568c87870.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/f1/ad/7c/db8e/c83opt-83-bc-83bc4daa64d40deca292b176008658a2.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/11/f9/11f97f88f97ee1f76b06b74c3ddc3f54.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/4c/4b/03/b253/c83opt-11-89-1189bb1788a0f9645f317246a982b5c9.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/fe/67/fe67293904a498752ae4b4d2a4d78d23.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/ff/be/c5/ef8e/c83opt-c1-40-c140f7d203787b605db625392cd86ff7.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/6d/31/6d31bee39491530ac2e5767e4e5a54d3.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/77/48/6e/ef89/c83opt-09-b2-09b240e8d31822fefde00da13a5ff8ad.jpg'}]",[],,Cerianthus 38 mt,/dive-site/italy/cerianthus-38-mt/,"['Reef', 'Wall']"
1463,37.530557004252984,15.120567083358765,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/55/fe/55fea3d2ffbf9fe244b3fd03dbae9f0d.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/4a/c2/42/9c53/c83opt-0b-3b-0b3b181f90732d9ba8f5fc40e3ab9e6a.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/c2/f0/c2f06819ff442868ef041d1194976add.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/da/a1/ca/d95f/c83opt-8f-ed-8fed07bd148c6b145ad341db70dde45e.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/1a/ab/1aab042c1a6577dc0c8c3905c33f55b7.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/1b/0e/b2/989f/c83opt-da-54-da540feeaba346d69c5fa757eeb7ba28.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/16/28/1628c9600d9cf7a6bc42a608fe5b2c97.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/f9/4a/14/e7d4/c83opt-90-e6-90e62bc937856075e9428f778824576e.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/7e/51/7e510b3e0bd846ef6aa773ec41a7e125.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/bb/f5/f7/9ac6/c83opt-07-7a-077a69fe544f787320b3f424b113e1c8.jpg'}]",[],,Gorgonie,/dive-site/italy/gorgonie/,"['Reef', 'Wall']"
1464,37.53151843295507,15.121800899505615,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/9b/b8/9bb8878139629e185074e42cb93e6487.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/d2/e9/75/1cdd/c83opt-89-4a-894a9013a0a8fe92e77f6d582414d6ad.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/69/fe/69fe24f1aeec6c3415423a7b09662fd6.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/f2/81/10/764e/c83opt-b1-a9-b1a98008c6aa588c41f0504914641a97.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/98/ba/98ba5e27ea660f559a5414d093e8b394.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/4a/c0/3c/045d/c83opt-9e-6d-9e6ded28ef16656ab9e9024986627147.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/90/ef/90ef69b7b430517ea6d066ce0fbc3b9b.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/72/45/f3/3a0b/c83opt-9e-11-9e11fd08520b757e650a80a036c5a769.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/b6/f4/b6f410e027eb7e06febd1734d29441c1.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/22/e6/67/6d9d/c83opt-66-07-6607efaa678874215ccabfe7f496f5ae.jpg'}]",[],,Isolotto e Anfore,/dive-site/italy/isolotto-e-anfore/,"['Reef', 'Wall']"
1465,37.53094838380434,15.12069582939148,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/bd/5a/bd5acc3a5e134fb9bf41a737e8fecb66.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/4f/22/5e/4ff8/c83opt-3f-28-3f2808c2da3624cea4928ca42291e461.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/1b/f6/1bf6428d1b82e4ce2412d96df239e15f.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/50/4b/6b/3ce1/c83opt-ea-bb-eabbdcf14fcd05bdfb64a7acfedb8d40.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/f5/e3/f5e3ee46aa4c6be3bee4a4f38d9a476b.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/94/97/7a/2f9f/c83opt-10-ad-10ad408dbe21b489286d45611eb744aa.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/89/ed/89ed1e79079e5ac1f58f825c39539d3d.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/e6/a5/63/e12e/c83opt-76-bd-76bd2df4852c6ce65b839cd35c9ae9b9.jpg'}]",[],,Pinnacoli,/dive-site/italy/pinnacoli/,"['Reef', 'Wall']"
1466,37.530574020797914,15.121275186538696,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/cb/b5/cbb51f1d606162513833069c7cc2098a.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/18/f1/0c/9bf5/c83opt-93-d3-93d3041d0e5df0bf92786ec98038d4f3.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/c2/d5/c2d548401095603fe81d0569728594f1.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/8f/03/dd/74d9/c83opt-80-c6-80c62ccf46d702f9a6acf8dc2002b62c.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/55/1b/551b3b0014d626092c8e79f58ba6a7cf.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/73/b1/03/93a2/c83opt-a4-b0-a4b0c474a4961c3000f82f58dc62ec9c.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5f/3f/5f3f3ac8a01bf7f2405edfeb164fc9b2.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/eb/cb/ef/ea6f/c83opt-9f-0c-9f0c8a406f4a433074879493fea11716.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/f9/38/f938b1ef57180d85792a599b5c226b1c.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/47/86/93/eaad/c83opt-36-11-36113730107893d0fba16ed14a6294a2.jpg'}]",[],,Ricci Matita,/dive-site/italy/ricci-matita/,"['Reef', 'Wall']"
1469,37.58067090200506,15.179629325866701,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/21/82/21829b6386f50b9ee7738f94cfbf7dd5.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/2d/bf/ec/adcb/fb-img-1533663680859.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/2b/2f/2b2f10e5d58facf95eddf5010a747fcb.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/26/40/2e/3b3c/c83opt-6c-3a-6c3ac7e71b36a71d1a880f0ea16da4cf.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/43/b5/43b544516483f7e3cea7eac3f911f9df.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/68/82/2c/27bd/c83opt-40-00-40003783af0f5170f8d1fbc5968c5f68.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/85/2f/852f1e5103913de868685d96d94cb59d.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/1c/e2/d9/2145/c83opt-0e-cd-0ecd45027ce8b1fc86cac8edf97952c2.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/df/8e/df8e539fc5475248287a982bc59510f4.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/c7/12/61/a20b/c83opt-0e-8b-0e8bf8b98621022e36d950908fc2af84.jpg'}]",[],,Canalone,/dive-site/italy/canalone-2/,"['Reef', 'Wall', 'Channel']"
1536,36.01578220325809,14.27945852279663,[],[],,Middle Finger,/dive-site/malta/middle-finger/,"['Reef', 'Wall']"
1625,35.55373654269702,12.32168197631836,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/9b/8d/9b8de65b00cc6674faff68f0a9dc5622.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/6d/16/71/faa5/img-5895-copia.JPG'}]",[],,Lampione,/dive-site/tunisia/lampione/,['Wall']
1626,35.86623897084075,12.865676879882812,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/62/73/6273a5aee1a6ea30757f97de1fbf7e3c.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/8d/32/4f/fc8a/c83opt-6c-76-6c76bda7a06245a4f3765cd9c4c36fae.jpg'}]",[],,Linosa,/dive-site/malta/linosa/,['Reef']
1802,36.0528,14.1886,[],[],,Blue Hole,/dive-site/malta/blue-hole-2/,['Reef']
1887,39.793484931879576,18.367971181869507,[],[],,punta meliso,/dive-site/italy/punta-meliso/,['Wall']
1888,39.79913978763057,18.374751806259155,[],[],,Terradico,/dive-site/italy/terradico/,"['Cave', 'Reef']"
1889,39.80324462487281,18.377723693847656,[],[],,peschereccio greco,/dive-site/italy/peschereccio-greco/,"['Wreck', 'Cave', 'Reef']"
1890,39.825231828881975,18.276207447052002,[],[],,Tevfik kaptan 1,/dive-site/italy/tevfik-kaptan-1/,['Wreck']
1891,39.76909613327911,18.37738037109375,[],[],,Secca del Pisello,/dive-site/italy/secca-del-pisello/,['Wall']
2598,36.05283753816768,14.188714027404785,[],[],,"Blue Hole, Dwejra",/dive-site/malta/blue-hole-dwejra/,"['Cave', 'Reef', 'Wall']"
2599,36.08202010681579,14.23647880554199,[],[],,Reqqa Point,/dive-site/malta/reqqa-point/,"['Cave', 'Reef', 'Wall']"
2600,36.07993909344936,14.21304702758789,[],[],,Wied il-Mielah,/dive-site/malta/wied-il-mielah/,"['Cave', 'Reef', 'Wall']"
